case_id,slice,language_profile,audio_duration_sec,segment_idx,start_sec,end_sec,duration_sec,pyannote_speaker,gt_role,text,llm_role,llm_correct
v2_tun004,reentry_short_gap,mandarin,44.71,10,15.978,16.535,0.557,SPEAKER_01,customer,可以，請您先找一下。我會在線上等，找到後念單號和事故日期。,,
v2_tun004,reentry_short_gap,mandarin,44.71,11,22.627,23.437,0.81,SPEAKER_01,customer,找到了，單號是北市交字零五一七二八，事故日五月十六日。,,
v2_tun004,reentry_short_gap,mandarin,44.71,12,23.572,29.258,5.687,SPEAKER_01,customer,找到了，單號是北市交字零五一七二八，事故日五月十六日。,,
v2_tun004,reentry_short_gap,mandarin,44.71,13,29.748,30.271,0.523,SPEAKER_00,agent,謝謝，我把單號加到案件備註。診斷證明和收據目前也都已經入檔。,,
v2_tun004,reentry_short_gap,mandarin,44.71,14,30.693,32.245,1.553,SPEAKER_00,agent,謝謝，我把單號加到案件備註。診斷證明和收據目前也都已經入檔。,,
v2_tun004,reentry_short_gap,mandarin,44.71,15,33.427,35.823,2.396,SPEAKER_00,agent,謝謝，我把單號加到案件備註。診斷證明和收據目前也都已經入檔。,,
v2_tun004,reentry_short_gap,mandarin,44.71,16,36.295,40.177,3.881,SPEAKER_01,customer,那初判表還沒出來，是不是先不用補？,,
v2_tun004,reentry_short_gap,mandarin,44.71,17,40.683,41.442,0.759,SPEAKER_00,agent,可以先不用，若審核需要肇責資料會再通知您補初判表。,,
v2_tun004,reentry_short_gap,mandarin,44.71,18,41.847,44.632,2.784,SPEAKER_00,agent,可以先不用，若審核需要肇責資料會再通知您補初判表。,,
v2_tun005,reentry_short_gap,mandarin,35.95,0,0.031,0.638,0.608,SPEAKER_00,agent,您好，凱基人壽客服中心，我姓高。,,
v2_tun005,reentry_short_gap,mandarin,35.95,1,0.875,3.389,2.514,SPEAKER_00,agent,您好，凱基人壽客服中心，我姓高。,,
v2_tun005,reentry_short_gap,mandarin,35.95,2,3.929,5.009,1.08,SPEAKER_01,customer,我要改扣款帳戶，畫面說驗證碼已寄出，可是我剛才沒看到。,,
v2_tun005,reentry_short_gap,mandarin,35.95,3,5.414,6.747,1.333,SPEAKER_01,customer,我要改扣款帳戶，畫面說驗證碼已寄出，可是我剛才沒看到。,,
v2_tun005,reentry_short_gap,mandarin,35.95,4,6.983,8.131,1.148,SPEAKER_01,customer,我要改扣款帳戶，畫面說驗證碼已寄出，可是我剛才沒看到。,,
v2_tun005,reentry_short_gap,mandarin,35.95,5,8.587,11.472,2.886,SPEAKER_00,agent,請您先到簡訊裡找凱基人壽通知，我這邊等您，不需要重新操作。,,
v2_tun005,reentry_short_gap,mandarin,35.95,6,11.675,12.704,1.029,SPEAKER_00,agent,請您先到簡訊裡找凱基人壽通知，我這邊等您，不需要重新操作。,,
v2_tun005,reentry_short_gap,mandarin,35.95,7,12.923,14.307,1.384,SPEAKER_00,agent,請您先到簡訊裡找凱基人壽通知，我這邊等您，不需要重新操作。,,
v2_tun005,reentry_short_gap,mandarin,35.95,8,18.897,19.268,0.371,SPEAKER_01,customer,有了，它跑到垃圾訊息，驗證碼是八二零四九一。,,
v2_tun005,reentry_short_gap,mandarin,35.95,9,19.572,20.77,1.198,SPEAKER_01,customer,有了，它跑到垃圾訊息，驗證碼是八二零四九一。,,
v2_tun005,reentry_short_gap,mandarin,35.95,10,21.125,22.778,1.654,SPEAKER_01,customer,有了，它跑到垃圾訊息，驗證碼是八二零四九一。,,
v2_tun005,reentry_short_gap,mandarin,35.95,11,23.251,25.192,1.941,SPEAKER_00,agent,請把驗證碼輸入畫面，送出後會看到申請完成的提示。,,
v2_tun005,reentry_short_gap,mandarin,35.95,12,25.445,27.993,2.548,SPEAKER_00,agent,請把驗證碼輸入畫面，送出後會看到申請完成的提示。,,
v2_tun005,reentry_short_gap,mandarin,35.95,13,28.415,28.972,0.557,SPEAKER_01,customer,完成了，畫面說要一到三個工作天。,,
v2_tun005,reentry_short_gap,mandarin,35.95,14,29.326,31.081,1.755,SPEAKER_01,customer,完成了，畫面說要一到三個工作天。,,
v2_tun005,reentry_short_gap,mandarin,35.95,15,31.537,31.925,0.388,SPEAKER_00,agent,對，審核通過後新帳戶會從下一期保費開始扣款。,,
v2_tun005,reentry_short_gap,mandarin,35.95,16,32.043,35.924,3.881,SPEAKER_00,agent,對，審核通過後新帳戶會從下一期保費開始扣款。,,
v2_tun006,reentry_short_gap,mandarin,48.24,0,0.031,1.786,1.755,SPEAKER_00,customer,我剛才說的海外急診，收據日期可能不是我入院那天，我去翻一下刷卡簡訊。,,
v2_tun006,reentry_short_gap,mandarin,48.24,1,2.073,4.604,2.531,SPEAKER_00,customer,我剛才說的海外急診，收據日期可能不是我入院那天，我去翻一下刷卡簡訊。,,
v2_tun006,reentry_short_gap,mandarin,48.24,2,4.84,6.612,1.772,SPEAKER_00,customer,我剛才說的海外急診，收據日期可能不是我入院那天，我去翻一下刷卡簡訊。,,
v2_tun006,reentry_short_gap,mandarin,48.24,3,7.017,8.266,1.249,SPEAKER_01,agent,好，我等您。找到後請直接告訴我付款日期和幣別。,,
v2_tun006,reentry_short_gap,mandarin,48.24,4,9.177,13.447,4.269,SPEAKER_01,agent,好，我等您。找到後請直接告訴我付款日期和幣別。,,
v2_tun006,reentry_short_gap,mandarin,48.24,5,21.547,22.255,0.709,SPEAKER_00,customer,回來了，付款日是四月二十九日，金額二百三十六歐元。,,
v2_tun006,reentry_short_gap,mandarin,48.24,6,22.323,24.365,2.042,SPEAKER_00,customer,回來了，付款日是四月二十九日，金額二百三十六歐元。,,
v2_tun006,reentry_short_gap,mandarin,48.24,7,24.635,26.373,1.738,SPEAKER_00,customer,回來了，付款日是四月二十九日，金額二百三十六歐元。,,
v2_tun006,reentry_short_gap,mandarin,48.24,8,26.93,27.605,0.675,SPEAKER_01,agent,謝謝。收據上的就醫日期和付款日期不同是常見情況，請兩份資料都附上。,,
v2_tun006,reentry_short_gap,mandarin,48.24,9,28.533,33.646,5.113,SPEAKER_01,agent,謝謝。收據上的就醫日期和付款日期不同是常見情況，請兩份資料都附上。,,
v2_tun006,reentry_short_gap,mandarin,48.24,10,33.933,36.042,2.109,SPEAKER_01,agent,謝謝。收據上的就醫日期和付款日期不同是常見情況，請兩份資料都附上。,,
v2_tun006,reentry_short_gap,mandarin,48.24,11,36.498,38.337,1.839,SPEAKER_00,customer,刷卡單沒有診斷內容，只是付款證明。,,
v2_tun006,reentry_short_gap,mandarin,48.24,12,38.506,39.755,1.249,SPEAKER_00,customer,刷卡單沒有診斷內容，只是付款證明。,,
v2_tun006,reentry_short_gap,mandarin,48.24,13,40.328,41.206,0.878,SPEAKER_01,agent,沒問題，診斷內容主要看醫院證明，刷卡單只是輔助匯率和付款紀錄。,,
v2_tun006,reentry_short_gap,mandarin,48.24,14,41.425,44.092,2.666,SPEAKER_01,agent,沒問題，診斷內容主要看醫院證明，刷卡單只是輔助匯率和付款紀錄。,,
v2_tun006,reentry_short_gap,mandarin,48.24,15,44.429,48.175,3.746,SPEAKER_01,agent,沒問題，診斷內容主要看醫院證明，刷卡單只是輔助匯率和付款紀錄。,,
v2_tun007,reentry_long_gap,mandarin,88.92,0,0.031,1.094,1.063,SPEAKER_01,agent,凱基人壽您好，我姓石。,,
v2_tun007,reentry_long_gap,mandarin,88.92,1,1.465,2.09,0.624,SPEAKER_01,agent,凱基人壽您好，我姓石。,,
v2_tun007,reentry_long_gap,mandarin,88.92,2,2.647,4.84,2.194,SPEAKER_00,customer,我收到核保補充問卷，想知道是不是跟我以前甲狀腺開刀有關。,,
v2_tun007,reentry_long_gap,mandarin,88.92,3,5.11,9.363,4.252,SPEAKER_00,customer,我收到核保補充問卷，想知道是不是跟我以前甲狀腺開刀有關。,,
v2_tun007,reentry_long_gap,mandarin,88.92,4,9.869,11.455,1.586,SPEAKER_01,agent,我可以幫您看問卷項目。若您有當初健康告知影本，也能一起比對。,,
v2_tun007,reentry_long_gap,mandarin,88.92,5,12.62,14.29,1.671,SPEAKER_01,agent,我可以幫您看問卷項目。若您有當初健康告知影本，也能一起比對。,,
v2_tun007,reentry_long_gap,mandarin,88.92,6,14.695,15.539,0.844,SPEAKER_01,agent,我可以幫您看問卷項目。若您有當初健康告知影本，也能一起比對。,,
v2_tun007,reentry_long_gap,mandarin,88.92,7,16.012,17.362,1.35,SPEAKER_00,customer,影本在書房，我去找一下，可能要一點時間。,,
v2_tun007,reentry_long_gap,mandarin,88.92,8,17.513,20.602,3.088,SPEAKER_00,customer,影本在書房，我去找一下，可能要一點時間。,,
v2_tun007,reentry_long_gap,mandarin,88.92,9,68.729,69.775,1.046,SPEAKER_00,customer,我找到了，當初有寫良性結節切除，沒有吃藥。,,
v2_tun007,reentry_long_gap,mandarin,88.92,10,69.978,73.842,3.864,SPEAKER_00,customer,我找到了，當初有寫良性結節切除，沒有吃藥。,,
v2_tun007,reentry_long_gap,mandarin,88.92,11,74.365,77.183,2.818,SPEAKER_01,agent,那這次問卷應該是要確認術後追蹤狀態。您可以附最近一次門診報告。,,
v2_tun007,reentry_long_gap,mandarin,88.92,12,78.415,80.339,1.924,SPEAKER_01,agent,那這次問卷應該是要確認術後追蹤狀態。您可以附最近一次門診報告。,,
v2_tun007,reentry_long_gap,mandarin,88.92,13,80.795,83.731,2.936,SPEAKER_00,customer,我去年健檢有超音波報告，可以用嗎？,,
v2_tun007,reentry_long_gap,mandarin,88.92,14,83.782,84.76,0.979,SPEAKER_00,customer,我去年健檢有超音波報告，可以用嗎？,,
v2_tun007,reentry_long_gap,mandarin,88.92,15,85.25,86.06,0.81,SPEAKER_01,agent,可以先附上，核保若需要更近期資料會再請您補。,,
v2_tun007,reentry_long_gap,mandarin,88.92,16,86.465,88.844,2.379,SPEAKER_01,agent,可以先附上，核保若需要更近期資料會再請您補。,,
v2_tun008,reentry_long_gap,mandarin,104.11,0,0.031,1.583,1.553,SPEAKER_01,customer,護理之家每個月都有收費，但收據抬頭我不確定是不是寫我媽名字。,,
v2_tun008,reentry_long_gap,mandarin,104.11,1,2.005,4.486,2.481,SPEAKER_01,customer,護理之家每個月都有收費，但收據抬頭我不確定是不是寫我媽名字。,,
v2_tun008,reentry_long_gap,mandarin,104.11,2,4.958,8.165,3.206,SPEAKER_00,agent,長照相關給付通常要看被保險人姓名、入住日期和照護等級。您可以先拿收據確認。,,
v2_tun008,reentry_long_gap,mandarin,104.11,3,8.452,10.409,1.957,SPEAKER_00,agent,長照相關給付通常要看被保險人姓名、入住日期和照護等級。您可以先拿收據確認。,,
v2_tun008,reentry_long_gap,mandarin,104.11,4,11.371,13.126,1.755,SPEAKER_00,agent,長照相關給付通常要看被保險人姓名、入住日期和照護等級。您可以先拿收據確認。,,
v2_tun008,reentry_long_gap,mandarin,104.11,5,83.258,83.275,0.017,SPEAKER_00,agent,我回來了，抬頭是我媽，下面有寫入住日是三月一日。,,
v2_tun008,reentry_long_gap,mandarin,104.11,6,83.275,83.866,0.591,SPEAKER_01,customer,我回來了，抬頭是我媽，下面有寫入住日是三月一日。,,
v2_tun008,reentry_long_gap,mandarin,104.11,7,84.17,84.912,0.743,SPEAKER_01,customer,我回來了，抬頭是我媽，下面有寫入住日是三月一日。,,
v2_tun008,reentry_long_gap,mandarin,104.11,8,84.912,84.929,0.017,SPEAKER_00,agent,我回來了，抬頭是我媽，下面有寫入住日是三月一日。,,
v2_tun008,reentry_long_gap,mandarin,104.11,9,85.148,87.038,1.89,SPEAKER_01,customer,我回來了，抬頭是我媽，下面有寫入住日是三月一日。,,
v2_tun008,reentry_long_gap,mandarin,104.11,10,87.612,88.81,1.198,SPEAKER_00,agent,這樣比較完整。還需要醫師評估或機構照護證明，證明她符合長期照護狀態。,,
v2_tun008,reentry_long_gap,mandarin,104.11,11,89.722,92.472,2.751,SPEAKER_00,agent,這樣比較完整。還需要醫師評估或機構照護證明，證明她符合長期照護狀態。,,
v2_tun008,reentry_long_gap,mandarin,104.11,12,92.742,95.054,2.312,SPEAKER_00,agent,這樣比較完整。還需要醫師評估或機構照護證明，證明她符合長期照護狀態。,,
v2_tun008,reentry_long_gap,mandarin,104.11,13,95.476,95.493,0.017,SPEAKER_01,customer,照護等級是寫在合約，不是在收據。,,
v2_tun008,reentry_long_gap,mandarin,104.11,14,95.493,95.965,0.472,SPEAKER_00,agent,照護等級是寫在合約，不是在收據。,,
v2_tun008,reentry_long_gap,mandarin,104.11,15,95.965,96.944,0.979,SPEAKER_01,customer,照護等級是寫在合約，不是在收據。,,
v2_tun008,reentry_long_gap,mandarin,104.11,16,97.214,97.94,0.726,SPEAKER_01,customer,照護等級是寫在合約，不是在收據。,,
v2_tun008,reentry_long_gap,mandarin,104.11,17,98.446,99.779,1.333,SPEAKER_00,agent,合約也可以先附，但如果沒有醫療評估，理賠端可能仍會要求補件。,,
v2_tun008,reentry_long_gap,mandarin,104.11,18,100.032,101.686,1.654,SPEAKER_00,agent,合約也可以先附，但如果沒有醫療評估，理賠端可能仍會要求補件。,,
v2_tun008,reentry_long_gap,mandarin,104.11,19,101.973,104.032,2.059,SPEAKER_00,agent,合約也可以先附，但如果沒有醫療評估，理賠端可能仍會要求補件。,,
v2_tun009,reentry_long_gap,mandarin,92.4,0,0.031,2.9,2.869,SPEAKER_00,agent,您好，凱基人壽，我姓白。,,
v2_tun009,reentry_long_gap,mandarin,92.4,1,3.423,5.077,1.654,SPEAKER_01,customer,我有一張很早以前買的壽險，想查是不是還有效，可是保單號我忘了。,,
v2_tun009,reentry_long_gap,mandarin,92.4,2,5.431,6.646,1.215,SPEAKER_01,customer,我有一張很早以前買的壽險，想查是不是還有效，可是保單號我忘了。,,
v2_tun009,reentry_long_gap,mandarin,92.4,3,6.967,8.047,1.08,SPEAKER_01,customer,我有一張很早以前買的壽險，想查是不是還有效，可是保單號我忘了。,,
v2_tun009,reentry_long_gap,mandarin,92.4,4,8.553,10.612,2.059,SPEAKER_00,agent,可以用身分資料查，但若有舊保單號會更快。您方便找一下嗎？,,
v2_tun009,reentry_long_gap,mandarin,92.4,5,10.915,13.379,2.464,SPEAKER_00,agent,可以用身分資料查，但若有舊保單號會更快。您方便找一下嗎？,,
v2_tun009,reentry_long_gap,mandarin,92.4,6,14.29,16.062,1.772,SPEAKER_00,agent,可以用身分資料查，但若有舊保單號會更快。您方便找一下嗎？,,
v2_tun009,reentry_long_gap,mandarin,92.4,7,16.484,17.918,1.434,SPEAKER_01,customer,我叫我兒子去抽屜看，先等我一下。,,
v2_tun009,reentry_long_gap,mandarin,92.4,8,18.222,18.239,0.017,SPEAKER_00,agent,我叫我兒子去抽屜看，先等我一下。,,
v2_tun009,reentry_long_gap,mandarin,92.4,9,18.239,19.049,0.81,SPEAKER_01,customer,我叫我兒子去抽屜看，先等我一下。,,
v2_tun009,reentry_long_gap,mandarin,92.4,10,74.163,74.703,0.54,SPEAKER_00,agent,找到了，是九開頭，後面寫一七六三四二。,,
v2_tun009,reentry_long_gap,mandarin,92.4,11,75.023,75.04,0.017,SPEAKER_00,agent,找到了，是九開頭，後面寫一七六三四二。,,
v2_tun009,reentry_long_gap,mandarin,92.4,12,75.04,75.783,0.742,SPEAKER_01,customer,找到了，是九開頭，後面寫一七六三四二。,,
v2_tun009,reentry_long_gap,mandarin,92.4,13,76.12,76.137,0.017,SPEAKER_00,agent,找到了，是九開頭，後面寫一七六三四二。,,
v2_tun009,reentry_long_gap,mandarin,92.4,14,76.137,77.555,1.418,SPEAKER_01,customer,找到了，是九開頭，後面寫一七六三四二。,,
v2_tun009,reentry_long_gap,mandarin,92.4,15,78.112,78.938,0.827,SPEAKER_00,agent,查到了，這張保單目前有效，保費已經繳清，沒有欠費。,,
v2_tun009,reentry_long_gap,mandarin,92.4,16,79.158,81.183,2.025,SPEAKER_00,agent,查到了，這張保單目前有效，保費已經繳清，沒有欠費。,,
v2_tun009,reentry_long_gap,mandarin,92.4,17,81.47,83.039,1.569,SPEAKER_00,agent,查到了，這張保單目前有效，保費已經繳清，沒有欠費。,,
v2_tun009,reentry_long_gap,mandarin,92.4,18,83.191,84.288,1.097,SPEAKER_00,agent,查到了，這張保單目前有效，保費已經繳清，沒有欠費。,,
v2_tun009,reentry_long_gap,mandarin,92.4,19,84.659,85.823,1.164,SPEAKER_01,customer,那我不用每年再繳，對嗎？,,
v2_tun009,reentry_long_gap,mandarin,92.4,20,86.161,86.465,0.304,SPEAKER_01,customer,那我不用每年再繳，對嗎？,,
v2_tun009,reentry_long_gap,mandarin,92.4,21,86.937,89.435,2.498,SPEAKER_00,agent,對，這張已經繳費期滿，保障會依契約持續有效。,,
v2_tun009,reentry_long_gap,mandarin,92.4,22,89.671,92.354,2.683,SPEAKER_00,agent,對，這張已經繳費期滿，保障會依契約持續有效。,,
v2_tun010,short_backchannel,mandarin,30.03,0,0.031,1.516,1.485,SPEAKER_00,agent,凱基人壽客服您好，我姓唐。,,
v2_tun010,short_backchannel,mandarin,30.03,1,1.87,2.444,0.574,SPEAKER_00,agent,凱基人壽客服您好，我姓唐。,,
v2_tun010,short_backchannel,mandarin,30.03,2,2.984,6.241,3.257,SPEAKER_01,customer,我想問我先生如果被認定失能，保費是不是可以不用繳。,,
v2_tun010,short_backchannel,mandarin,30.03,3,6.528,8.789,2.261,SPEAKER_01,customer,我想問我先生如果被認定失能，保費是不是可以不用繳。,,
v2_tun010,short_backchannel,mandarin,30.03,4,9.211,11.152,1.941,SPEAKER_00,agent,要先看保單是否有豁免附約，以及失能等級是否符合條款。,,
v2_tun010,short_backchannel,mandarin,30.03,5,11.472,13.278,1.806,SPEAKER_00,agent,要先看保單是否有豁免附約，以及失能等級是否符合條款。,,
v2_tun010,short_backchannel,mandarin,30.03,6,13.548,13.801,0.253,SPEAKER_01,customer,嗯。,,
v2_tun010,short_backchannel,mandarin,30.03,7,14.273,14.898,0.624,SPEAKER_00,agent,若符合，通常從事故或診斷認定後的下一期保費開始豁免，不是把以前繳的退回。,,
